# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
22851at4891	Complete	ptg000014l	555468	557231	+	409.9	438	https://www.orthodb.org/v10?query=22851at4891	Zinc finger C2H2-type
22859at4891	Complete	ptg000002l	142553	143275	+	340.8	195	https://www.orthodb.org/v10?query=22859at4891	Proteasome, subunit alpha/beta
22870at4891	Complete	ptg000013l	363360	364217	-	326.7	210	https://www.orthodb.org/v10?query=22870at4891	Carbon-nitrogen hydrolase
22884at4891	Complete	ptg000006l	56168	57244	+	506.0	309	https://www.orthodb.org/v10?query=22884at4891	Homoserine dehydrogenase
22920at4891	Complete	ptg000013l	339757	340692	+	442.1	265	https://www.orthodb.org/v10?query=22920at4891	60S acidic ribosomal protein P0
22930at4891	Complete	ptg000003l	387062	388159	-	325.9	277	https://www.orthodb.org/v10?query=22930at4891	Histone acetyltransferase type B catalytic subunit
23023at4891	Complete	ptg000003l	309011	311236	-	444.8	473	https://www.orthodb.org/v10?query=23023at4891	Zinc finger, PHD-type
23029at4891	Complete	ptg000009l	117558	118349	+	420.6	236	https://www.orthodb.org/v10?query=23029at4891	Orotidine 5'-phosphate decarboxylase
23053at4891	Complete	ptg000011l	553888	554934	-	274.2	287	https://www.orthodb.org/v10?query=23053at4891	Leo1-like protein
23077at4891	Complete	ptg000013l	542715	543632	+	173.3	196	https://www.orthodb.org/v10?query=23077at4891	Ribosomal protein L47, mitochondrial
23089at4891	Complete	ptg000003l	676696	677769	-	390.8	282	https://www.orthodb.org/v10?query=23089at4891	Serine/threonine-protein phosphatase 2A activator
23143at4891	Complete	ptg000003l	56617	57585	+	388.8	257	https://www.orthodb.org/v10?query=23143at4891	terpenoid cyclases/Protein prenyltransferase
23175at4891	Complete	ptg000003l	267131	267895	+	334.2	217	https://www.orthodb.org/v10?query=23175at4891	Chorismate mutase
23197at4891	Complete	ptg000011l	199460	200599	-	142.1	208	https://www.orthodb.org/v10?query=23197at4891	inositol-1,4,5-trisphosphate 5-phosphatase, putative
23222at4891	Complete	ptg000001l	227586	228347	+	387.0	217	https://www.orthodb.org/v10?query=23222at4891	Phosphomannomutase
23226at4891	Complete	ptg000004l	38702	39493	-	415.3	205	https://www.orthodb.org/v10?query=23226at4891	Succinate dehydrogenase 
23232at4891	Complete	ptg000011l	954393	955361	-	205.7	168	https://www.orthodb.org/v10?query=23232at4891	RNA polymerase Rpb7, N-terminal
23253at4891	Complete	ptg000008l	801496	802842	-	278.7	302	https://www.orthodb.org/v10?query=23253at4891	WD40/YVTN repeat-like-containing domain superfamily
23265at4891	Complete	ptg000003l	810563	812626	-	437.6	365	https://www.orthodb.org/v10?query=23265at4891	Uncharacterised protein family UPF0061
23266at4891	Complete	ptg000005l	1235497	1237365	-	674.7	450	https://www.orthodb.org/v10?query=23266at4891	Ubiquitin-activating enzyme
23312at4891	Complete	ptg000015l	369401	370672	-	466.4	287	https://www.orthodb.org/v10?query=23312at4891	putative metallocarboxypeptidase ECM14
23339at4891	Complete	ptg000017l	478831	480456	-	348.4	360	https://www.orthodb.org/v10?query=23339at4891	RBR-type E3 ubiquitin transferase
23340at4891	Complete	ptg000003l	232973	234262	+	119.3	329	https://www.orthodb.org/v10?query=23340at4891	WD40/YVTN repeat-like-containing domain superfamily
23345at4891	Complete	ptg000017l	298598	299749	+	352.6	302	https://www.orthodb.org/v10?query=23345at4891	Protein of unknown function DUF4448
23351at4891	Complete	ptg000002l	121350	122864	-	377.9	270	https://www.orthodb.org/v10?query=23351at4891	Histone acetyltransferase
23355at4891	Complete	ptg000007l	826476	827528	+	141.8	163	https://www.orthodb.org/v10?query=23355at4891	Aminotransferase class IV
23357at4891	Complete	ptg000016l	216547	218943	+	461.4	557	https://www.orthodb.org/v10?query=23357at4891	Exocyst complex component EXOC3/Sec6
23379at4891	Complete	ptg000017l	528034	528837	-	259.6	212	https://www.orthodb.org/v10?query=23379at4891	Histidine phosphatase superfamily
23380at4891	Complete	ptg000008l	95131	95910	+	458.0	223	https://www.orthodb.org/v10?query=23380at4891	Proteasome endopeptidase complex
23386at4891	Complete	ptg000016l	40464	41525	+	237.6	222	https://www.orthodb.org/v10?query=23386at4891	Dual specificity phosphatase
23392at4891	Complete	ptg000011l	494134	495159	+	355.0	225	https://www.orthodb.org/v10?query=23392at4891	Zinc finger, CCCH-type
23410at4891	Complete	ptg000011l	274989	276212	-	297.2	281	https://www.orthodb.org/v10?query=23410at4891	Programmed cell death protein 2, C-terminal
23507at4891	Complete	ptg000017l	103909	105288	+	473.3	327	https://www.orthodb.org/v10?query=23507at4891	Ornithine decarboxylase
23560at4891	Complete	ptg000007l	282379	283947	+	154.7	358	https://www.orthodb.org/v10?query=23560at4891	Bud22 domain
23588at4891	Complete	ptg000005l	887928	889931	+	321.7	507	https://www.orthodb.org/v10?query=23588at4891	Glucosidase 2 subunit beta
23590at4891	Complete	ptg000013l	501642	503726	+	127.9	293	https://www.orthodb.org/v10?query=23590at4891	G-patch domain
23591at4891	Complete	ptg000011l	250051	250803	+	340.6	183	https://www.orthodb.org/v10?query=23591at4891	Proteasome endopeptidase complex
23635at4891	Complete	ptg000016l	96467	97258	-	351.8	202	https://www.orthodb.org/v10?query=23635at4891	Cytosolic Fe-S cluster assembly factor CFD1
23699at4891	Complete	ptg000004l	343886	345079	+	244.1	257	https://www.orthodb.org/v10?query=23699at4891	ribonuclease H-like protein
23723at4891	Complete	ptg000008l	182658	183425	+	272.5	202	https://www.orthodb.org/v10?query=23723at4891	Electron transfer flavoprotein, beta subunit
23739at4891	Complete	ptg000017l	427303	428319	-	81.8	111	https://www.orthodb.org/v10?query=23739at4891	Ribonuclease H-like protein
23741at4891	Complete	ptg000004l	321577	322608	+	448.5	293	https://www.orthodb.org/v10?query=23741at4891	3-keto-steroid reductase
23747at4891	Complete	ptg000010l	102877	104088	-	212.9	212	https://www.orthodb.org/v10?query=23747at4891	Zinc finger, RING-type
23750at4891	Complete	ptg000002l	116889	118097	-	260.9	235	https://www.orthodb.org/v10?query=23750at4891	Deoxyribonuclease Tat-D
23784at4891	Complete	ptg000011l	338247	339182	-	323.2	173	https://www.orthodb.org/v10?query=23784at4891	Ribosome biogenesis protein
23839at4891	Complete	ptg000002l	112744	114012	+	256.7	244	https://www.orthodb.org/v10?query=23839at4891	SEP domain
23884at4891	Complete	ptg000016l	369253	370179	+	316.8	214	https://www.orthodb.org/v10?query=23884at4891	Pantoate-beta-alanine ligase
23894at4891	Complete	ptg000009l	478266	479270	-	371.5	256	https://www.orthodb.org/v10?query=23894at4891	metal-dependent protein hydrolase
23912at4891	Complete	ptg000008l	334964	335734	-	378.8	201	https://www.orthodb.org/v10?query=23912at4891	Proteasome endopeptidase complex
23913at4891	Complete	ptg000009l	196792	197889	+	456.9	274	https://www.orthodb.org/v10?query=23913at4891	Guanine nucleotide binding protein, alpha subunit
23956at4891	Complete	ptg000004l	360655	362007	+	328.2	230	https://www.orthodb.org/v10?query=23956at4891	Zinc finger, CCHC-type
23964at4891	Complete	ptg000008l	864728	866512	+	355.6	410	https://www.orthodb.org/v10?query=23964at4891	Mannosyltransferase
23973at4891	Complete	ptg000011l	717140	717793	+	326.0	174	https://www.orthodb.org/v10?query=23973at4891	Imidazoleglycerol-phosphate dehydratase
23976at4891	Complete	ptg000008l	67873	69255	+	362.4	193	https://www.orthodb.org/v10?query=23976at4891	GTP cyclohydrolase I
24034at4891	Complete	ptg000005l	1239214	1240224	+	382.9	239	https://www.orthodb.org/v10?query=24034at4891	Protein SPT3
24073at4891	Complete	ptg000017l	597521	598453	+	455.9	247	https://www.orthodb.org/v10?query=24073at4891	Tetrahydrofolate dehydrogenase/cyclohydrolase
24077at4891	Complete	ptg000014l	648804	650477	+	241.9	301	https://www.orthodb.org/v10?query=24077at4891	Rab guanine nucleotide exchange factor SEC2
24095at4891	Complete	ptg000003l	891923	893461	-	423.8	429	https://www.orthodb.org/v10?query=24095at4891	Uncharacterised protein family UPF0662
24098at4891	Complete	ptg000003l	750153	751349	-	362.2	259	https://www.orthodb.org/v10?query=24098at4891	NAD kinase
24114at4891	Complete	ptg000001l	17224	18045	-	198.4	202	https://www.orthodb.org/v10?query=24114at4891	26S proteasome non-ATPase regulatory subunit 8
24120at4891	Complete	ptg000011l	596596	597528	-	169.4	164	https://www.orthodb.org/v10?query=24120at4891	Thiamine pyrophosphokinase
24124at4891	Complete	ptg000006l	371254	372228	+	263.9	241	https://www.orthodb.org/v10?query=24124at4891	Geranylgeranyl transferase type II alpha subunit
24143at4891	Complete	ptg000008l	306842	308050	-	397.4	261	https://www.orthodb.org/v10?query=24143at4891	Protein of unknown function DUF2838
24162at4891	Complete	ptg000006l	453511	455346	-	309.3	443	https://www.orthodb.org/v10?query=24162at4891	DnaJ domain
24207at4891	Complete	ptg000005l	748065	748856	+	155.7	144	https://www.orthodb.org/v10?query=24207at4891	RWD domain
24230at4891	Complete	ptg000015l	398183	399880	+	303.7	334	https://www.orthodb.org/v10?query=24230at4891	Peroxin domain
24240at4891	Complete	ptg000002l	729623	730315	-	299.6	189	https://www.orthodb.org/v10?query=24240at4891	similar to Saccharomyces cerevisiae YBR261C TAE1 AdoMet-dependent proline methyltransferase
24249at4891	Complete	ptg000012l	150928	151689	+	215.6	153	https://www.orthodb.org/v10?query=24249at4891	Cytochrome c heme lyase
24255at4891	Complete	ptg000017l	494895	495740	+	184.6	175	https://www.orthodb.org/v10?query=24255at4891	DNA-directed RNA polymerase III subunit RPC5
24271at4891	Complete	ptg000008l	189537	190667	+	517.6	326	https://www.orthodb.org/v10?query=24271at4891	Choline-phosphate cytidylyltransferase
24305at4891	Complete	ptg000013l	29610	32219	-	568.7	628	https://www.orthodb.org/v10?query=24305at4891	Exocyst complex component SEC10
24318at4891	Complete	ptg000013l	440928	441734	+	233.0	209	https://www.orthodb.org/v10?query=24318at4891	Mitochondrial ATPase complex subunit ATP10
24320at4891	Complete	ptg000017l	598629	599660	-	377.1	244	https://www.orthodb.org/v10?query=24320at4891	Ribosome biogenesis protein RPF2
24329at4891	Complete	ptg000006l	81679	82683	+	153.2	191	https://www.orthodb.org/v10?query=24329at4891	Lysine methyltransferase
24360at4891	Complete	ptg000015l	223829	224674	-	271.1	214	https://www.orthodb.org/v10?query=24360at4891	ribonuclease activity
24376at4891	Complete	ptg000005l	1126905	1127687	+	323.4	231	https://www.orthodb.org/v10?query=24376at4891	Ribosomal protein S15
24398at4891	Complete	ptg000003l	711959	713752	+	541.8	440	https://www.orthodb.org/v10?query=24398at4891	Nuclear RNA export factor
24421at4891	Complete	ptg000016l	257753	258487	+	215.1	166	https://www.orthodb.org/v10?query=24421at4891	37S ribosomal protein S25, mitochondrial
24461at4891	Complete	ptg000014l	739328	740179	-	306.5	219	https://www.orthodb.org/v10?query=24461at4891	alpha/beta-hydrolase
24498at4891	Complete	ptg000002l	44610	45398	+	208.1	147	https://www.orthodb.org/v10?query=24498at4891	HotDog domain superfamily
24559at4891	Complete	ptg000002l	524163	525017	+	263.6	199	https://www.orthodb.org/v10?query=24559at4891	Ribosomal protein S5 domain 2-type fold
24579at4891	Complete	ptg000004l	405113	406354	+	416.7	306	https://www.orthodb.org/v10?query=24579at4891	Proline dehydrogenase
24588at4891	Complete	ptg000005l	1093003	1094541	-	156.5	339	https://www.orthodb.org/v10?query=24588at4891	Rabenosyn, Rab binding domain
24610at4891	Complete	ptg000001l	192811	193917	+	130.4	158	https://www.orthodb.org/v10?query=24610at4891	kinase-like protein
24621at4891	Complete	ptg000002l	447808	449142	+	336.2	307	https://www.orthodb.org/v10?query=24621at4891	Chitobiosyldiphosphodolichol beta-mannosyltransferase
24627at4891	Complete	ptg000008l	245877	247337	+	578.8	398	https://www.orthodb.org/v10?query=24627at4891	Squalene monooxygenase
24629at4891	Complete	ptg000007l	81209	81958	-	389.6	217	https://www.orthodb.org/v10?query=24629at4891	Proteasome endopeptidase complex
24643at4891	Complete	ptg000005l	100019	100876	+	405.8	227	https://www.orthodb.org/v10?query=24643at4891	tRNA (guanine-N(7)-)-methyltransferase
24646at4891	Complete	ptg000007l	22147	23076	+	384.8	244	https://www.orthodb.org/v10?query=24646at4891	P-loop containing nucleoside triphosphate hydrolase
24692at4891	Complete	ptg000011l	1013071	1013934	-	399.6	217	https://www.orthodb.org/v10?query=24692at4891	Proteasome endopeptidase complex
24693at4891	Complete	ptg000016l	137519	138292	+	292.9	203	https://www.orthodb.org/v10?query=24693at4891	1-(5-phosphoribosyl)-5-
24709at4891	Complete	ptg000014l	208254	209417	+	288.1	248	https://www.orthodb.org/v10?query=24709at4891	WD40-repeat-containing domain
24785at4891	Complete	ptg000003l	638786	639676	-	534.0	267	https://www.orthodb.org/v10?query=24785at4891	Ribosomal protein L5 eukaryotic/L18 archaeal
24793at4891	Complete	ptg000008l	152056	153399	+	300.0	274	https://www.orthodb.org/v10?query=24793at4891	WD40/YVTN repeat-like-containing domain superfamily
24818at4891	Complete	ptg000002l	537289	537933	-	365.8	190	https://www.orthodb.org/v10?query=24818at4891	RNA polymerase, Rpb5, N-terminal
24835at4891	Complete	ptg000005l	282560	283618	-	427.6	252	https://www.orthodb.org/v10?query=24835at4891	ATPase GET3
24837at4891	Complete	ptg000002l	355567	356496	-	401.1	233	https://www.orthodb.org/v10?query=24837at4891	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
24838at4891	Complete	ptg000003l	51694	52713	-	283.6	262	https://www.orthodb.org/v10?query=24838at4891	Ubiquitin-activating enzyme
24892at4891	Complete	ptg000003l	29764	31623	+	555.4	487	https://www.orthodb.org/v10?query=24892at4891	RNA polymerase III Rpc82, C -terminal
24928at4891	Complete	ptg000009l	202432	203286	+	329.2	232	https://www.orthodb.org/v10?query=24928at4891	Pyrroline-5-carboxylate reductase
24980at4891	Complete	ptg000014l	474512	475219	-	390.2	198	https://www.orthodb.org/v10?query=24980at4891	Ribosomal protein S3, C-terminal
24992at4891	Complete	ptg000008l	32681	33610	+	281.2	208	https://www.orthodb.org/v10?query=24992at4891	Surfeit locus 4
24998at4891	Complete	ptg000003l	650373	651419	+	161.6	194	https://www.orthodb.org/v10?query=24998at4891	Zinc finger, PHD-type
25014at4891	Complete	ptg000014l	109873	110529	+	327.5	194	https://www.orthodb.org/v10?query=25014at4891	Mitochondrial inner membrane protease ATP23
25050at4891	Missing
25078at4891	Complete	ptg000003l	47146	47946	-	274.6	199	https://www.orthodb.org/v10?query=25078at4891	Dolichol-phosphate mannosyltransferase
25079at4891	Complete	ptg000017l	182970	183605	-	267.3	181	https://www.orthodb.org/v10?query=25079at4891	RNA polymerase III, subunit Rpc25
25093at4891	Complete	ptg000014l	630050	630991	+	183.5	183	https://www.orthodb.org/v10?query=25093at4891	Yif1 family
25101at4891	Complete	ptg000013l	310456	311724	-	231.4	218	https://www.orthodb.org/v10?query=25101at4891	Chromatin structure-remodeling complex subunit SFH1
25116at4891	Complete	ptg000006l	77402	78967	-	449.5	378	https://www.orthodb.org/v10?query=25116at4891	alpha-1,2-Mannosidase
25118at4891	Complete	ptg000005l	540342	542189	+	294.6	280	https://www.orthodb.org/v10?query=25118at4891	Ankyrin repeat-containing domain
25147at4891	Complete	ptg000006l	334493	335434	+	197.3	195	https://www.orthodb.org/v10?query=25147at4891	cyclin-like protein
25148at4891	Complete	ptg000011l	513999	514979	-	299.5	220	https://www.orthodb.org/v10?query=25148at4891	mitochondrial carrier
25170at4891	Complete	ptg000017l	369783	371267	+	444.8	350	https://www.orthodb.org/v10?query=25170at4891	Lung seven transmembrane receptor-like
25172at4891	Complete	ptg000013l	158304	159119	+	452.4	239	https://www.orthodb.org/v10?query=25172at4891	GPN-loop GTPase
25180at4891	Complete	ptg000005l	793690	794589	-	319.3	233	https://www.orthodb.org/v10?query=25180at4891	Ribosomal protein S24, mitochondrial
25195at4891	Complete	ptg000005l	51626	52630	-	374.4	237	https://www.orthodb.org/v10?query=25195at4891	Arf GTPase activating protein
25196at4891	Complete	ptg000002l	727421	729337	-	540.2	447	https://www.orthodb.org/v10?query=25196at4891	Rho GTPase activation protein
25214at4891	Complete	ptg000011l	549498	550949	-	509.3	356	https://www.orthodb.org/v10?query=25214at4891	Serine/threonine-protein kinase RIO1
25226at4891	Complete	ptg000013l	444063	446135	-	333.0	397	https://www.orthodb.org/v10?query=25226at4891	Sec1-like protein
25236at4891	Missing
25254at4891	Complete	ptg000007l	125043	126785	-	228.2	288	https://www.orthodb.org/v10?query=25254at4891	conserved oligomeric Golgi complex component, putative
25269at4891	Complete	ptg000015l	363011	363658	+	316.4	177	https://www.orthodb.org/v10?query=25269at4891	Uracil phosphoribosyltransferase
25281at4891	Complete	ptg000009l	414648	415430	-	436.0	223	https://www.orthodb.org/v10?query=25281at4891	Ribosome biogenesis protein NSA2
25295at4891	Complete	ptg000007l	771511	772446	+	164.3	172	https://www.orthodb.org/v10?query=25295at4891	Metallo-dependent hydrolase
25313at4891	Complete	ptg000005l	295516	296754	-	310.2	254	https://www.orthodb.org/v10?query=25313at4891	terpenoid cyclases/Protein prenyltransferase
25329at4891	Complete	ptg000014l	721982	723733	+	338.5	384	https://www.orthodb.org/v10?query=25329at4891	Protein KRI1
25386at4891	Complete	ptg000006l	315869	316629	-	296.4	186	https://www.orthodb.org/v10?query=25386at4891	Proteasome, subunit alpha/beta
25396at4891	Complete	ptg000008l	1026814	1027674	+	262.9	197	https://www.orthodb.org/v10?query=25396at4891	GTP cyclohydrolase 1 type 2/Nif3
25405at4891	Complete	ptg000017l	236066	237004	-	215.6	193	https://www.orthodb.org/v10?query=25405at4891	chromatin associated protein KTI12
25406at4891	Complete	ptg000011l	811183	812124	-	419.0	255	https://www.orthodb.org/v10?query=25406at4891	MPN domain
25443at4891	Complete	ptg000017l	170769	171509	-	449.2	234	https://www.orthodb.org/v10?query=25443at4891	Phosphoglycerate mutase
